fn_id,source_field,target_field,semantic_score,context_signature,model_reason,human_decision (ACCEPT/REJECT/HOLD),human_comments,record_type,DecisionType,CanonicalNode,Track,EvidenceScore,EmbeddingSimilarity,NameSimilarity,HardVetoes,PromotionRule,AuditFlags,ExpectedSchemaTruth(bool)
TP_0013,ISO20022.currency,Razorpay.currency,0.8690502246700502,,"same_canon_same_family:score=0.8691,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8690502246700502,0.625857784771572,1.0,,same_canonical_same_family_promotion,,True
TP_0014,ISO20022.currency,Razorpay.currency,0.8690502246700502,,"same_canon_same_family:score=0.8691,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8690502246700502,0.625857784771572,1.0,,same_canonical_same_family_promotion,,True
TP_0015,ISO20022.currency,Stripe.currency,0.8730656028159443,,"same_canon_same_family:score=0.8731,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8730656028159443,0.6373302937598406,1.0,,same_canonical_same_family_promotion,,True
TP_0016,ISO20022.currency,Stripe.currency,0.8730656028159443,,"same_canon_same_family:score=0.8731,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8730656028159443,0.6373302937598406,1.0,,same_canonical_same_family_promotion,,True
TP_0017,ISO20022.currency,UPI.currency,0.8863815540634081,,"same_canon_same_family:score=0.8864,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8863815540634081,0.6753758687525947,1.0,,same_canonical_same_family_promotion,,True
TP_0018,ISO20022.currency,UPI.currency,0.8863815540634081,,"same_canon_same_family:score=0.8864,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8863815540634081,0.6753758687525947,1.0,,same_canonical_same_family_promotion,,True
TP_0019,ISO20022.instd_amt,Mastercard.transaction_amount,0.6749932882155116,,alias_hit_promotion:score=0.6750,,,TP,ACCEPT_MERGE,payment_amount,discovery,0.6749932882155116,0.45236177585384285,0.3333333333333333,,alias_overlap_promotion,,True
TP_0020,ISO20022.instd_amt,Mastercard.transaction_amount,0.6749932882155116,,alias_hit_promotion:score=0.6750,,,TP,ACCEPT_MERGE,payment_amount,production,0.6749932882155116,0.45236177585384285,0.3333333333333333,,alias_overlap_promotion,,True
TP_0021,ISO20022.instd_amt,Plaid.transaction_amount,0.663439820528296,,alias_hit_promotion:score=0.6634,,,TP,ACCEPT_MERGE,payment_amount,discovery,0.663439820528296,0.4193518681760837,0.3333333333333333,,alias_overlap_promotion,,True
TP_0022,ISO20022.instd_amt,Plaid.transaction_amount,0.663439820528296,,alias_hit_promotion:score=0.6634,,,TP,ACCEPT_MERGE,payment_amount,production,0.663439820528296,0.4193518681760837,0.3333333333333333,,alias_overlap_promotion,,True
TP_0023,ISO20022.instd_amt,Razorpay.amount,0.7007846893768079,,"cmnf_canonical_safe:score=0.7008,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7007846893768079,0.430813398219451,0.5,,cmnf_canonical_safe_promotion,,True
TP_0024,ISO20022.instd_amt,Razorpay.amount,0.7007846893768079,,"cmnf_canonical_safe:score=0.7008,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7007846893768079,0.430813398219451,0.5,,cmnf_canonical_safe_promotion,,True
TP_0025,ISO20022.instd_amt,Stripe.amount,0.7058571413937634,,"cmnf_canonical_safe:score=0.7059,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7058571413937634,0.44530611826789546,0.5,,cmnf_canonical_safe_promotion,,True
TP_0026,ISO20022.instd_amt,Stripe.amount,0.7058571413937634,,"cmnf_canonical_safe:score=0.7059,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7058571413937634,0.44530611826789546,0.5,,cmnf_canonical_safe_promotion,,True
TP_0027,ISO20022.instd_amt,UPI.txn_amount,0.6843910837085688,,"cmnf_canonical_safe:score=0.6844,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.6843910837085688,0.4792126201197205,0.3333333333333333,,cmnf_canonical_safe_promotion,,True
TP_0028,ISO20022.instd_amt,UPI.txn_amount,0.6843910837085688,,"cmnf_canonical_safe:score=0.6844,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.6843910837085688,0.4792126201197205,0.3333333333333333,,cmnf_canonical_safe_promotion,,True
TP_0029,Mastercard.primary_account_number,PPVisa.pan,0.9083613140256566,,"same_canon_same_family:score=0.9084,tau=0.72",,,TP,ACCEPT_MERGE,bank_account_number,discovery,0.9083613140256566,0.7381751829304473,1.0,,same_canonical_same_family_promotion,,True
TP_0030,Mastercard.primary_account_number,PPVisa.pan,0.9083613140256566,,"same_canon_same_family:score=0.9084,tau=0.72",,,TP,ACCEPT_MERGE,bank_account_number,production,0.9083613140256566,0.7381751829304473,1.0,,same_canonical_same_family_promotion,,True
TP_0031,Mastercard.transaction_amount,Plaid.transaction_amount,0.8620695593486776,,"cmnf_canonical_safe:score=0.8621,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.8620695593486776,0.6059130267105073,1.0,,cmnf_canonical_safe_promotion,,True
TP_0032,Mastercard.transaction_amount,Plaid.transaction_amount,0.8620695593486776,,"cmnf_canonical_safe:score=0.8621,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.8620695593486776,0.6059130267105073,1.0,,cmnf_canonical_safe_promotion,,True
TP_0033,Mastercard.transaction_amount,Razorpay.amount,0.7370253761584925,,"cmnf_canonical_safe:score=0.7370,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7370253761584925,0.5343582175956927,0.5,,cmnf_canonical_safe_promotion,,True
TP_0034,Mastercard.transaction_amount,Razorpay.amount,0.7370253761584925,,"cmnf_canonical_safe:score=0.7370,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7370253761584925,0.5343582175956927,0.5,,cmnf_canonical_safe_promotion,,True
TP_0035,Mastercard.transaction_amount,Stripe.amount,0.7739295488793073,,"cmnf_canonical_safe:score=0.7739,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7739295488793073,0.6397987110837351,0.5,,cmnf_canonical_safe_promotion,,True
TP_0036,Mastercard.transaction_amount,Stripe.amount,0.7739295488793073,,"cmnf_canonical_safe:score=0.7739,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7739295488793073,0.6397987110837351,0.5,,cmnf_canonical_safe_promotion,,True
TP_0037,Mastercard.transaction_amount,UPI.txn_amount,0.8772530183507581,,"cmnf_canonical_safe:score=0.8773,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.8772530183507581,0.649294338145023,1.0,,cmnf_canonical_safe_promotion,,True
TP_0038,Mastercard.transaction_amount,UPI.txn_amount,0.8772530183507581,,"cmnf_canonical_safe:score=0.8773,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.8772530183507581,0.649294338145023,1.0,,cmnf_canonical_safe_promotion,,True
TP_0039,Plaid.currency,Razorpay.currency,0.8696275376540612,,"same_canon_same_family:score=0.8696,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8696275376540612,0.6275072504401747,1.0,,same_canonical_same_family_promotion,,True
TP_0040,Plaid.currency,Razorpay.currency,0.8696275376540612,,"same_canon_same_family:score=0.8696,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8696275376540612,0.6275072504401747,1.0,,same_canonical_same_family_promotion,,True
TP_0041,Plaid.currency,Stripe.currency,0.8731301552489024,,"same_canon_same_family:score=0.8731,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8731301552489024,0.637514729282578,1.0,,same_canonical_same_family_promotion,,True
TP_0042,Plaid.currency,Stripe.currency,0.8731301552489024,,"same_canon_same_family:score=0.8731,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8731301552489024,0.637514729282578,1.0,,same_canonical_same_family_promotion,,True
TP_0043,Plaid.currency,UPI.currency,0.8612782563469754,,"same_canon_same_family:score=0.8613,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8612782563469754,0.6036521609913582,1.0,,same_canonical_same_family_promotion,,True
TP_0044,Plaid.currency,UPI.currency,0.8612782563469754,,"same_canon_same_family:score=0.8613,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8612782563469754,0.6036521609913582,1.0,,same_canonical_same_family_promotion,,True
TP_0045,Plaid.transaction_amount,Razorpay.amount,0.7542244598210177,,"cmnf_canonical_safe:score=0.7542,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7542244598210177,0.5834984566314793,0.5,,cmnf_canonical_safe_promotion,,True
TP_0046,Plaid.transaction_amount,Razorpay.amount,0.7542244598210177,,"cmnf_canonical_safe:score=0.7542,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7542244598210177,0.5834984566314793,0.5,,cmnf_canonical_safe_promotion,,True
TP_0047,Plaid.transaction_amount,Stripe.amount,0.7695841788978137,,"cmnf_canonical_safe:score=0.7696,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7695841788978137,0.6273833682794678,0.5,,cmnf_canonical_safe_promotion,,True
TP_0048,Plaid.transaction_amount,Stripe.amount,0.7695841788978137,,"cmnf_canonical_safe:score=0.7696,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7695841788978137,0.6273833682794678,0.5,,cmnf_canonical_safe_promotion,,True
TP_0049,Plaid.transaction_amount,UPI.txn_amount,0.864741893640319,,"cmnf_canonical_safe:score=0.8647,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.864741893640319,0.6135482675437685,1.0,,cmnf_canonical_safe_promotion,,True
TP_0050,Plaid.transaction_amount,UPI.txn_amount,0.864741893640319,,"cmnf_canonical_safe:score=0.8647,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.864741893640319,0.6135482675437685,1.0,,cmnf_canonical_safe_promotion,,True
TP_0051,Plaid.transaction_id,UPI.txn_id,0.6933854463390907,,alias_hit_promotion:score=0.6934,,,TP,ACCEPT_MERGE,payment_identifier,discovery,0.6933854463390907,0.6953869895402591,1.0,,alias_overlap_promotion,,True
TP_0052,Plaid.transaction_id,UPI.txn_id,0.6933854463390907,,alias_hit_promotion:score=0.6934,,,TP,ACCEPT_MERGE,payment_identifier,production,0.6933854463390907,0.6953869895402591,1.0,,alias_overlap_promotion,,True
TP_0053,Razorpay.amount,Stripe.amount,0.86823553405094,,"cmnf_canonical_safe:score=0.8682,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.86823553405094,0.6235300972883999,1.0,,cmnf_canonical_safe_promotion,,True
TP_0054,Razorpay.amount,Stripe.amount,0.86823553405094,,"cmnf_canonical_safe:score=0.8682,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.86823553405094,0.6235300972883999,1.0,,cmnf_canonical_safe_promotion,,True
TP_0055,Razorpay.amount,UPI.txn_amount,0.7187702047272145,,"cmnf_canonical_safe:score=0.7188,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7187702047272145,0.4822005849348985,0.5,,cmnf_canonical_safe_promotion,,True
TP_0056,Razorpay.amount,UPI.txn_amount,0.7187702047272145,,"cmnf_canonical_safe:score=0.7188,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7187702047272145,0.4822005849348985,0.5,,cmnf_canonical_safe_promotion,,True
TP_0057,Razorpay.created_at,Stripe.created,0.7690397020796296,,"same_canon_same_family:score=0.7690,tau=0.72",,,TP,ACCEPT_MERGE,created_at,discovery,0.7690397020796296,0.625827720227513,0.5,,same_canonical_same_family_promotion,,True
TP_0058,Razorpay.created_at,Stripe.created,0.7690397020796296,,"same_canon_same_family:score=0.7690,tau=0.72",,,TP,ACCEPT_MERGE,created_at,production,0.7690397020796296,0.625827720227513,0.5,,same_canonical_same_family_promotion,,True
TP_0059,Razorpay.currency,Stripe.currency,0.8849434015755534,,"same_canon_same_family:score=0.8849,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8849434015755534,0.6712668616444384,1.0,,same_canonical_same_family_promotion,,True
TP_0060,Razorpay.currency,Stripe.currency,0.8849434015755534,,"same_canon_same_family:score=0.8849,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8849434015755534,0.6712668616444384,1.0,,same_canonical_same_family_promotion,,True
TP_0061,Razorpay.currency,UPI.currency,0.8756947880903944,,"same_canon_same_family:score=0.8757,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8756947880903944,0.6448422516868411,1.0,,same_canonical_same_family_promotion,,True
TP_0062,Razorpay.currency,UPI.currency,0.8756947880903944,,"same_canon_same_family:score=0.8757,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8756947880903944,0.6448422516868411,1.0,,same_canonical_same_family_promotion,,True
TP_0063,Razorpay.method,Stripe.payment_method,0.7731308906465414,,"same_canon_same_family:score=0.7731,tau=0.72",,,TP,ACCEPT_MERGE,payment_method,discovery,0.7731308906465414,0.6375168304186897,0.5,,same_canonical_same_family_promotion,,True
TP_0064,Razorpay.method,Stripe.payment_method,0.7731308906465414,,"same_canon_same_family:score=0.7731,tau=0.72",,,TP,ACCEPT_MERGE,payment_method,production,0.7731308906465414,0.6375168304186897,0.5,,same_canonical_same_family_promotion,,True
TP_0065,Razorpay.status,Stripe.status,0.880523890744095,,"cmnf_canonical_safe:score=0.8805,min_ev=0.8",,,TP,ACCEPT_MERGE,payment_status,discovery,0.880523890744095,0.6586396878402713,1.0,,cmnf_canonical_safe_promotion,,True
TP_0066,Razorpay.status,Stripe.status,0.880523890744095,,"cmnf_canonical_safe:score=0.8805,min_ev=0.8",,,TP,ACCEPT_MERGE,payment_status,production,0.880523890744095,0.6586396878402713,1.0,,cmnf_canonical_safe_promotion,,True
TP_0067,Razorpay.status,UPI.txn_status,0.7460994853352971,,"same_canon_same_family:score=0.7461,tau=0.72",,,TP,ACCEPT_MERGE,payment_status,discovery,0.7460994853352971,0.5602842438151345,0.5,,same_canonical_same_family_promotion,,True
TP_0068,Razorpay.status,UPI.txn_status,0.7460994853352971,,"same_canon_same_family:score=0.7461,tau=0.72",,,TP,ACCEPT_MERGE,payment_status,production,0.7460994853352971,0.5602842438151345,0.5,,same_canonical_same_family_promotion,,True
TP_0069,Razorpay.vpa,UPI.vpa,0.9394508150764378,,"same_canon_same_family:score=0.9395,tau=0.72",,,TP,ACCEPT_MERGE,virtual_payment_address,discovery,0.9394508150764378,0.8270023287898223,1.0,,same_canonical_same_family_promotion,,True
TP_0070,Razorpay.vpa,UPI.vpa,0.9394508150764378,,"same_canon_same_family:score=0.9395,tau=0.72",,,TP,ACCEPT_MERGE,virtual_payment_address,production,0.9394508150764378,0.8270023287898223,1.0,,same_canonical_same_family_promotion,,True
TP_0071,Stripe.amount,UPI.txn_amount,0.7518896065927524,,"cmnf_canonical_safe:score=0.7519,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,discovery,0.7518896065927524,0.576827447407864,0.5,,cmnf_canonical_safe_promotion,,True
TP_0072,Stripe.amount,UPI.txn_amount,0.7518896065927524,,"cmnf_canonical_safe:score=0.7519,min_ev=0.68",,,TP,ACCEPT_MERGE,payment_amount,production,0.7518896065927524,0.576827447407864,0.5,,cmnf_canonical_safe_promotion,,True
TP_0073,Stripe.currency,UPI.currency,0.8904232170224958,,"same_canon_same_family:score=0.8904,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,discovery,0.8904232170224958,0.6869234772071308,1.0,,same_canonical_same_family_promotion,,True
TP_0074,Stripe.currency,UPI.currency,0.8904232170224958,,"same_canon_same_family:score=0.8904,tau=0.72",,,TP,ACCEPT_MERGE,payment_currency,production,0.8904232170224958,0.6869234772071308,1.0,,same_canonical_same_family_promotion,,True
TP_0075,Stripe.status,UPI.txn_status,0.7714709985748814,,"same_canon_same_family:score=0.7715,tau=0.72",,,TP,ACCEPT_MERGE,payment_status,discovery,0.7714709985748814,0.6327742816425184,0.5,,same_canonical_same_family_promotion,,True
TP_0076,Stripe.status,UPI.txn_status,0.7714709985748814,,"same_canon_same_family:score=0.7715,tau=0.72",,,TP,ACCEPT_MERGE,payment_status,production,0.7714709985748814,0.6327742816425184,0.5,,same_canonical_same_family_promotion,,True
TN_0001,INAmex.ExpirationDate,Plaid.transaction_date,0.21581605031128626,card_expiration_date|transaction_date,insufficient evidence,,,TN,DEFER,card_expiration_date|transaction_date,discovery,0.21581605031128626,0.42614109612748463,0.3333333333333333,,,,False
TN_0002,INAmex.ExpirationDate,Plaid.transaction_date,0.21581605031128626,card_expiration_date|transaction_date,insufficient evidence,,,TN,DEFER,card_expiration_date|transaction_date,production,0.21581605031128626,0.42614109612748463,0.3333333333333333,,,,False
TN_0003,INAmex.PrimaryAccountNumber,Plaid.account_number,0.5297606552173031,bank_account_number,Vetoes: card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,bank_account_number,discovery,0.5297606552173031,0.418363776811342,0.6666666666666666,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,False
TN_0004,INAmex.PrimaryAccountNumber,Plaid.account_number,0.5297606552173031,bank_account_number,Vetoes: card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,bank_account_number,production,0.5297606552173031,0.418363776811342,0.6666666666666666,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,False
TN_0005,ISO20022.cdtr_acct,Plaid.account_number,0.22901471502097004,creditor_account|bank_account_number,Vetoes: account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number | account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number,,,TN,REJECT_UNSAFE,creditor_account|bank_account_number,discovery,0.22901471502097004,0.46385156672658107,0.3333333333333333,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number,,,False
TN_0006,ISO20022.cdtr_acct,Plaid.account_number,0.22901471502097004,creditor_account|bank_account_number,Vetoes: account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number | account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number,,,TN,REJECT_UNSAFE,creditor_account|bank_account_number,production,0.22901471502097004,0.46385156672658107,0.3333333333333333,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number,,,False
TN_0007,ISO20022.cdtr_acct,Plaid.account_type,0.22745716787746234,creditor_account|account_type,Vetoes: account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type | account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type,,,TN,REJECT_UNSAFE,creditor_account|account_type,discovery,0.22745716787746234,0.4594014320308448,0.3333333333333333,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type,,,False
TN_0008,ISO20022.cdtr_acct,Plaid.account_type,0.22745716787746234,creditor_account|account_type,Vetoes: account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type | account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type,,,TN,REJECT_UNSAFE,creditor_account|account_type,production,0.22745716787746234,0.4594014320308448,0.3333333333333333,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type,,,False
TN_0009,ISO20022.cdtr_acct,UPI.payer_account,0.2834777606522337,creditor_account|payer_account,Vetoes: account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:payer_account; schema-declared do_not_merge_with_families veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,creditor_account|payer_account,discovery,0.2834777606522337,0.6194602685301914,0.3333333333333333,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:payer_account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,False
TN_0010,ISO20022.cdtr_acct,UPI.payer_account,0.2834777606522337,creditor_account|payer_account,Vetoes: account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:payer_account; schema-declared do_not_merge_with_families veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,creditor_account|payer_account,production,0.2834777606522337,0.6194602685301914,0.3333333333333333,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:payer_account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,False
TN_0011,ISO20022.cdtr_nm,ISO20022.cdtr_acct,0.3486225325014016,creditor_name|creditor_account,insufficient evidence,,,TN,DEFER,creditor_name|creditor_account,discovery,0.3486225325014016,0.8055881880992428,0.3333333333333333,,,,False
TN_0012,ISO20022.cdtr_nm,ISO20022.cdtr_acct,0.3486225325014016,creditor_name|creditor_account,insufficient evidence,,,TN,DEFER,creditor_name|creditor_account,production,0.3486225325014016,0.8055881880992428,0.3333333333333333,,,,False
TN_0013,ISO20022.dbtr_acct,ISO20022.cdtr_acct,0.37625210780143326,debtor_account|creditor_account,Vetoes: account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:creditor_account; role conflict: debtor vs creditor | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,debtor_account|creditor_account,discovery,0.37625210780143326,0.884529831813619,0.3333333333333333,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:creditor_account; role conflict: debtor vs creditor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,False
TN_0014,ISO20022.dbtr_acct,ISO20022.cdtr_acct,0.37625210780143326,debtor_account|creditor_account,Vetoes: account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:creditor_account; role conflict: debtor vs creditor | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,debtor_account|creditor_account,production,0.37625210780143326,0.884529831813619,0.3333333333333333,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:creditor_account; role conflict: debtor vs creditor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,False
TN_0015,ISO20022.dbtr_acct,Plaid.account_number,0.25017825569752594,debtor_account|bank_account_number,Vetoes: account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number | account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number,,,TN,REJECT_UNSAFE,debtor_account|bank_account_number,discovery,0.25017825569752594,0.524318825802455,0.3333333333333333,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number,,,False
TN_0016,ISO20022.dbtr_acct,Plaid.account_number,0.25017825569752594,debtor_account|bank_account_number,Vetoes: account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number | account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number,,,TN,REJECT_UNSAFE,debtor_account|bank_account_number,production,0.25017825569752594,0.524318825802455,0.3333333333333333,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number,,,False
TN_0017,ISO20022.dbtr_acct,Plaid.account_type,0.24755234966896067,debtor_account|account_type,Vetoes: account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type | account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type,,,TN,REJECT_UNSAFE,debtor_account|account_type,discovery,0.24755234966896067,0.5168162371494115,0.3333333333333333,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type,,,False
TN_0018,ISO20022.dbtr_acct,Plaid.account_type,0.24755234966896067,debtor_account|account_type,Vetoes: account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type | account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type,,,TN,REJECT_UNSAFE,debtor_account|account_type,production,0.24755234966896067,0.5168162371494115,0.3333333333333333,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type,,,False
TN_0019,ISO20022.dbtr_acct,UPI.payer_account,0.27657675254134745,debtor_account|payer_account,Vetoes: account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:payer_account; explicit negative pair hard veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,debtor_account|payer_account,discovery,0.27657675254134745,0.5997431024990879,0.3333333333333333,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:payer_account; explicit negative pair hard veto,,,False
